,발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
2020,2021,2021-10-06 11:00,주,수,1,0,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,924323.0,1608201.0,126.6760162,34.46492651
2021,2021,2021-10-06 15:00,주,수,1,0,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,972931.0,1969847.0,127.1928198,37.72782752
2022,2021,2021-10-06 20:00,야,수,1,0,0,0,0,경기,시흥시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,936035.0,1936873.0,126.7770237,37.42880416
2023,2021,2021-10-06 22:00,야,수,1,0,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1107094.0,1692648.0,128.6767925,35.22349835
2024,2021,2021-10-07 01:00,야,목,1,1,1,0,0,대전,서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,990600.0,1817109.0,127.3952368,36.35134528
2025,2021,2021-10-07 04:00,야,목,1,0,0,0,0,경기,안양시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,947643.0,1932870.0,126.9085019,37.39345346
2026,2021,2021-10-07 05:00,야,목,1,1,0,1,0,경기,성남시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,967140.5,1935578.6,127.1286471,37.41876442
2027,2021,2021-10-07 10:00,주,목,1,0,0,0,0,대전,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,988741.0,1815018.0,127.3745485,36.3324741
2028,2021,2021-10-07 13:00,주,목,1,1,0,1,0,경기,고양시,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로부근,승용차,승합차,945467.0,1954831.0,126.8822921,37.59126582
2029,2021,2021-10-07 14:00,주,목,1,10,3,7,0,경기,평택시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,965255.0,1887403.0,127.1095821,36.98444497
2030,2021,2021-10-07 15:00,주,목,1,0,0,0,0,전남,나주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,939036.0,1665102.0,126.8320894,34.97899152
2031,2021,2021-10-07 18:00,야,목,1,0,0,0,0,경기,오산시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,승용차,이륜차,960267.0,1908002.0,127.052445,37.16992758
2032,2021,2021-10-07 18:00,야,목,1,0,0,0,0,경기,남양주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,974564.0,1954211.0,127.2118961,37.58694221
2033,2021,2021-10-07 20:00,야,목,1,1,0,1,0,경북,성주군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,특수차,1074265.0,1761463.0,128.3224024,35.8468841
2034,2021,2021-10-07 22:00,야,목,1,1,0,1,0,부산,기장군,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,승용차,1156566.0,1695587.0,129.2207866,35.2434841
2035,2021,2021-10-07 22:00,야,목,1,0,0,0,0,강원,태백시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1130869.0,1910030.0,128.9742697,37.17988054
2036,2021,2021-10-07 23:00,야,목,1,0,0,0,0,경기,양평군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,984826.0,1948700.0,127.3282433,37.53749511
2037,2021,2021-10-07 23:00,야,목,1,0,0,0,0,경기,파주시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,947258.0,1991861.0,126.899888,37.92511341
2038,2021,2021-10-08 01:00,야,금,1,6,3,3,0,부산,강서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,화물차,1120918.0,1678496.0,128.8265888,35.09434943
2039,2021,2021-10-08 05:00,야,금,1,1,1,0,0,전남,곡성군,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,농기계,976722.0,1686330.0,127.2443675,35.17197858
2040,2021,2021-10-08 05:00,야,금,1,0,0,0,0,경북,영천시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,1135720.0,1767114.0,129.0037479,35.89123348
2041,2021,2021-10-08 10:00,주,금,1,0,0,0,0,전남,함평군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,909189.0,1676663.0,126.5038637,35.08098713
2042,2021,2021-10-08 12:00,주,금,1,0,0,0,0,부산,수영구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,1147198.0,1686983.0,129.1163246,35.16735168
2043,2021,2021-10-08 13:00,주,금,1,2,1,1,0,경남,사천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1054611.0,1678917.0,128.0992207,35.10392269
2044,2021,2021-10-08 17:00,주,금,1,0,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,기타,교차로,교차로내,승용차,보행자,993326.0,1856288.0,127.4252792,36.70457218
2045,2021,2021-10-08 17:00,주,금,1,1,1,0,0,대전,중구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,이륜차,화물차,990086.0,1810890.0,127.3895874,36.2952731
2046,2021,2021-10-08 19:00,야,금,1,0,0,0,0,전남,고흥군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,985961.0,1633396.0,127.3467177,34.69481744
2047,2021,2021-10-08 19:00,야,금,1,0,0,0,0,대전,유성구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,이륜차,986957.0,1818037.0,127.35462,36.35966906
2048,2021,2021-10-08 20:00,야,금,1,0,0,0,0,전남,목포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,898193.6,1648185.9,126.3867476,34.82319265
2049,2021,2021-10-08 22:00,야,금,1,0,0,0,0,경기,안성시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,978832.0,1890890.0,127.2620428,37.01628171
2050,2021,2021-10-08 22:00,야,금,1,0,0,0,0,제주,서귀포시,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,920370.0,1475607.0,126.6449847,33.2688838
2051,2021,2021-10-09 02:00,야,토,1,0,0,0,0,부산,사상구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1135832.1,1683745.3,128.9910266,35.13976739
2052,2021,2021-10-09 15:00,주,토,1,0,0,0,0,충북,청주시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,자전거,997130.0,1860642.0,127.4678517,36.74384194
2053,2021,2021-10-09 17:00,주,토,1,0,0,0,0,전남,강진군,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,이륜차,없음,941125.0,1618796.0,126.8582155,34.56156421
2054,2021,2021-10-09 18:00,야,토,1,0,0,0,0,충북,충주시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1041234.0,1896565.0,127.9638325,37.06676993
2055,2021,2021-10-09 19:00,야,토,1,0,0,0,0,전남,장성군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,937622.0,1694998.0,126.8143443,35.2484664
2056,2021,2021-10-09 19:00,야,토,1,0,0,0,0,경남,하동군,차대차,추돌,추돌,신호위반,단일로,기타단일로,승용차,농기계,1036252.0,1665507.0,127.8971958,34.98383089
2057,2021,2021-10-09 22:00,야,토,1,0,0,0,0,경기,수원시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,이륜차,없음,960143.0,1918551.0,127.0504845,37.26500908
2058,2021,2021-10-10 08:00,주,일,1,0,0,0,0,강원,강릉시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1137892.0,1958445.0,129.0623913,37.61511243
2059,2021,2021-10-10 09:00,주,일,1,0,0,0,0,경기,광주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,건설기계,보행자,979165.0,1934274.0,127.2645742,37.40735387
2060,2021,2021-10-10 09:00,주,일,1,0,0,0,0,충남,당진시,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,923003.2,1876973.2,126.6359105,36.88792548
2061,2021,2021-10-10 13:00,주,일,1,0,0,0,0,전북,부안군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,이륜차,승합차,928466.0,1747527.0,126.7090834,35.72144857
2062,2021,2021-10-10 16:00,주,일,1,2,0,2,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,터널안,화물차,없음,1039558.8,1957719.1,127.9482535,37.61806272
2063,2021,2021-10-10 17:00,주,일,1,4,2,2,0,강원,횡성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승용차,1047336.9,1947259.3,128.0357107,37.52341913
2064,2021,2021-10-10 18:00,야,일,1,2,0,2,0,대구,서구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,1095237.0,1764291.0,128.5549504,35.87056376
2065,2021,2021-10-10 20:00,야,일,1,1,1,0,0,대구,달성군,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,원동기장치자전거,1081406.0,1765083.0,128.4018423,35.87895132
2066,2021,2021-10-10 20:00,야,일,1,0,0,0,0,인천,연수구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,926478.0,1936575.0,126.6690433,37.42540836
2067,2021,2021-10-10 22:00,야,일,1,0,0,0,0,전북,군산시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,913447.7,1775151.0,126.5400559,35.9692707
2068,2021,2021-10-10 22:00,야,일,1,0,0,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1055682.0,1794730.0,128.118968,36.14803229
2069,2021,2021-10-10 22:00,야,일,1,0,0,0,0,인천,부평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,930732.0,1944023.0,126.7164183,37.4928645
2070,2021,2021-10-11 05:00,야,월,1,0,0,0,0,충북,충주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,이륜차,보행자,1039179.5,1886305.8,127.9401887,36.97438027
2071,2021,2021-10-11 05:00,야,월,1,1,1,0,0,전북,전주시,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,960445.1,1763799.8,127.061843,35.86996833
2072,2021,2021-10-11 06:00,주,월,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,1068167.0,1796218.0,128.2578719,36.16064882
2073,2021,2021-10-11 07:00,주,월,1,0,0,0,0,전남,함평군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,909428.0,1671803.0,126.5070157,35.0371909
2074,2021,2021-10-11 16:00,주,월,1,3,2,1,0,경기,김포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승용차,925512.0,1963074.0,126.6554364,37.66415652
2075,2021,2021-10-11 16:00,주,월,1,0,0,0,0,경북,예천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1074316.0,1833132.0,128.3297503,36.49295816
2076,2021,2021-10-11 17:00,주,월,1,0,0,0,0,강원,횡성군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,교차로,교차로내,화물차,없음,1059829.8,1927965.7,128.1755198,37.34879743
2077,2021,2021-10-11 20:00,야,월,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1097446.0,1766056.0,128.5796318,35.88625704
2078,2021,2021-10-11 23:00,야,월,1,0,0,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,건설기계,없음,1161547.0,1779196.0,129.2922476,35.99618891
2079,2021,2021-10-12 07:00,주,화,1,1,0,1,0,전북,정읍시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,951165.3,1736377.8,126.9607228,35.62231477
2080,2021,2021-10-12 15:00,주,화,1,0,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,이륜차,보행자,947073.0,1939677.0,126.9015746,37.45477454
2081,2021,2021-10-12 22:00,야,화,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,965919.5,1759511.6,127.1226659,35.8315119
2082,2021,2021-10-13 00:00,야,수,1,0,0,0,0,충북,제천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1060571.0,1907261.0,128.1822029,37.16212964
2083,2021,2021-10-13 00:00,야,수,1,0,0,0,0,경남,거제시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,승용차,없음,1101141.0,1648525.0,128.6060183,34.82631633
2084,2021,2021-10-13 06:00,주,수,1,0,0,0,0,전남,목포시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,898716.4,1645793.3,126.3927521,34.80167306
2085,2021,2021-10-13 10:00,주,수,1,0,0,0,0,충남,아산시,차대차,기타,기타,기타,단일로,기타단일로,화물차,이륜차,942565.0,1863105.0,126.856474,36.76430938
2086,2021,2021-10-13 10:00,주,수,1,0,0,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1167948.0,1806639.0,129.3690826,36.24239515
2087,2021,2021-10-13 13:00,주,수,1,0,0,0,0,충남,논산시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,963741.0,1804513.0,127.0964821,36.2371515
2088,2021,2021-10-13 14:00,주,수,1,0,0,0,0,경남,통영시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1083813.0,1660941.0,128.4177971,34.93983967
2089,2021,2021-10-13 17:00,주,수,1,0,0,0,0,인천,미추홀구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,926493.7,1939536.5,126.6689256,37.45210105
2090,2021,2021-10-13 17:00,주,수,1,0,0,0,0,대전,서구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,이륜차,990377.0,1814899.0,127.3927788,36.33141901
2091,2021,2021-10-13 18:00,야,수,1,1,0,1,0,경북,김천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,1054311.0,1800845.0,128.1041516,36.20323789
2092,2021,2021-10-13 19:00,야,수,1,0,0,0,0,충남,논산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,963161.0,1799212.0,127.0902768,36.18933897
2093,2021,2021-10-13 20:00,야,수,1,0,0,0,0,전북,전주시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966633.7,1759997.5,127.1305529,35.83591735
2094,2021,2021-10-14 00:00,야,목,1,1,0,1,0,울산,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,1170667.0,1729887.0,129.3828717,35.55029289
2095,2021,2021-10-14 06:00,주,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,968341.0,1937542.0,127.1421297,37.43650356
2096,2021,2021-10-14 06:00,주,목,1,0,0,0,0,충북,음성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,불명,불명,화물차,보행자,1012472.0,1901678.6,127.6403818,37.11368916
2097,2021,2021-10-14 07:00,주,목,1,0,0,0,0,충북,진천군,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,원동기장치자전거,승용차,1000024.0,1879081.0,127.5002694,36.9100682
2098,2021,2021-10-14 09:00,주,목,1,1,0,1,0,충북,진천군,차대차,정면충돌,정면충돌,신호위반,단일로,기타단일로,화물차,화물차,997775.0,1879485.0,127.4750215,36.91370746
2099,2021,2021-10-14 09:00,주,목,1,0,0,0,0,경북,구미시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1082433.0,1793898.0,128.4162195,36.13862621
2100,2021,2021-10-14 12:00,주,목,1,0,0,0,0,경기,군포시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,화물차,948376.0,1925928.0,126.9172666,37.3309235
2101,2021,2021-10-14 12:00,주,목,1,0,0,0,0,경남,합천군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,사륜오토바이(ATV),1058545.0,1718727.0,128.1452256,35.46264648
2102,2021,2021-10-14 13:00,주,목,1,0,0,0,0,전남,화순군,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,없음,967322.0,1685206.0,127.1411854,35.16158164
2103,2021,2021-10-14 17:00,주,목,1,0,0,0,0,경남,창원시(통합),차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1109462.0,1682083.0,128.7014057,35.12799716
2104,2021,2021-10-14 18:00,야,목,1,0,0,0,0,충남,홍성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,921486.0,1836526.0,126.6230381,36.52321694
2105,2021,2021-10-14 18:00,야,목,1,1,1,0,0,충남,당진시,차대차,추돌,추돌,기타,단일로,기타단일로,화물차,농기계,936617.0,1866275.0,126.7895709,36.79250488
2106,2021,2021-10-14 18:00,야,목,1,0,0,0,0,전남,무안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,896402.0,1662310.0,126.3654106,34.95035244
2107,2021,2021-10-14 18:00,야,목,1,0,0,0,0,경북,영덕군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1167866.0,1823949.0,129.3718978,36.39838368
2108,2021,2021-10-14 18:00,야,목,1,0,0,0,0,세종,세종시,차량단독,기타,기타,안전운전 의무 불이행,단일로,교량위,이륜차,없음,975051.0,1832219.0,127.2214581,36.48728744
2109,2021,2021-10-14 21:00,야,목,1,0,0,0,0,인천,연수구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,922152.0,1934150.0,126.620411,37.40319871
2110,2021,2021-10-15 00:00,야,금,1,0,0,0,0,경북,구미시,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,자전거,1076244.0,1792078.0,128.3472612,36.1227258
2111,2021,2021-10-15 05:00,야,금,1,3,0,3,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,967595.4,1946976.7,127.1332864,37.52151754
2112,2021,2021-10-15 11:00,주,금,1,0,0,0,0,충남,청양군,차대차,추돌,추돌,안전운전 의무 불이행,기타,기타,화물차,농기계,935434.0,1828461.0,126.7794915,36.45155873
2113,2021,2021-10-15 13:00,주,금,1,0,0,0,0,전남,해남군,차대차,기타,기타,기타,교차로,교차로내,승용차,이륜차,910130.0,1602643.0,126.5220828,34.41367099
2114,2021,2021-10-15 23:00,야,금,1,0,0,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,960848.8,1960036.1,127.0562408,37.63896376
2115,2021,2021-10-15 23:00,야,금,1,0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,936713.0,1943300.0,126.7841344,37.4867775
2116,2021,2021-10-16 02:00,야,토,1,0,0,0,0,울산,남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1165884.0,1727929.0,129.329727,35.53345969
2117,2021,2021-10-16 13:00,주,토,1,0,0,0,0,경북,구미시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,1075670.0,1810471.0,128.3426588,36.28857735
2118,2021,2021-10-16 18:00,야,토,1,0,0,0,0,충남,서산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,917653.0,1868578.0,126.5767857,36.81180373
2119,2021,2021-10-17 00:00,야,일,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,1072554.0,1795467.0,128.3065725,36.15356008
2120,2021,2021-10-17 02:00,야,일,1,0,0,0,0,충남,홍성군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,926471.0,1850232.0,126.6774028,36.64716096
2121,2021,2021-10-17 05:00,야,일,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1047612.0,1795292.0,128.0292986,36.15352894
2122,2021,2021-10-17 07:00,주,일,1,1,1,0,0,경남,거제시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1102344.0,1654974.0,128.6199592,34.88433977
2123,2021,2021-10-17 10:00,주,일,1,0,0,0,0,부산,영도구,차대사람,기타,기타,기타,기타,기타,승용차,보행자,1142558.0,1678713.0,129.0639655,35.09347597
2124,2021,2021-10-17 12:00,주,일,1,0,0,0,0,충북,영동군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1034520.0,1802302.0,127.8840679,36.21728216
2125,2021,2021-10-17 12:00,주,일,1,0,0,0,0,경남,산청군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,자전거,화물차,1040052.0,1718900.0,127.9414291,35.46512371
2126,2021,2021-10-17 13:00,주,일,1,0,0,0,0,경기,양평군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,996721.0,1949286.0,127.4628818,37.54289616
2127,2021,2021-10-17 17:00,주,일,1,1,1,0,0,충북,괴산군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,1033653.0,1871525.0,127.8774418,36.84135459
2128,2021,2021-10-17 20:00,야,일,1,5,0,5,0,경기,고양시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,937189.0,1963433.0,126.787792,37.66826574
2129,2021,2021-10-17 21:00,야,일,1,2,1,1,0,충남,서산시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,903443.0,1863804.0,126.4181027,36.76743163
2130,2021,2021-10-18 10:00,주,월,1,0,0,0,0,제주,제주시,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,907521.4,1501811.5,126.5043512,33.5041827
2131,2021,2021-10-18 11:00,주,월,1,1,0,1,0,충북,음성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,1016068.6,1902045.9,127.6808719,37.11694524
2132,2021,2021-10-18 11:00,주,월,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,965814.0,1885110.0,127.1159671,36.96379575
2133,2021,2021-10-18 12:00,주,월,1,0,0,0,0,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1044024.0,1701850.0,127.9842849,35.31122369
2134,2021,2021-10-18 14:00,주,월,1,3,1,2,0,충남,논산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,960688.0,1794083.0,127.0630296,36.14300153
2135,2021,2021-10-18 14:00,주,월,1,1,0,1,0,경기,파주시,차대차,기타,기타,기타,교차로,교차로내,승용차,화물차,942027.0,1975936.0,126.8416494,37.78127034
2136,2021,2021-10-18 18:00,야,월,1,0,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,959973.0,1956316.0,127.0465181,37.60539601
2137,2021,2021-10-18 18:00,야,월,1,0,0,0,0,전북,익산시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,954568.5,1780997.2,126.9957647,36.02475944
2138,2021,2021-10-19 11:00,주,화,1,0,0,0,0,충남,당진시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,934451.0,1876444.0,126.7644177,36.88402008
2139,2021,2021-10-19 12:00,주,화,1,0,0,0,0,인천,부평구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,자전거,화물차,931249.0,1947153.0,126.7219735,37.52111329
2140,2021,2021-10-19 13:00,주,화,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1123266.1,1677916.1,128.8522571,35.0888372
2141,2021,2021-10-19 13:00,주,화,1,0,0,0,0,전북,고창군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,919533.0,1721679.8,126.6129015,35.48773475
2142,2021,2021-10-19 16:00,주,화,1,0,0,0,0,전남,나주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,934011.0,1669224.0,126.7767132,35.01584318
2143,2021,2021-10-19 18:00,야,화,1,0,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,924195.0,1879071.0,126.6490741,36.90693068
2144,2021,2021-10-19 18:00,야,화,1,0,0,0,0,경남,진주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1060923.0,1683664.0,128.1688252,35.1463626
2145,2021,2021-10-19 20:00,야,화,1,0,0,0,0,경기,부천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,935499.0,1946976.0,126.7700809,37.51982503
2146,2021,2021-10-19 23:00,야,화,1,0,0,0,0,강원,고성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,1092396.0,2029011.0,128.5560562,38.25671535
2147,2021,2021-10-20 06:00,주,수,1,0,0,0,0,경기,군포시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,950876.0,1928361.0,126.9453242,37.35298893
2148,2021,2021-10-20 06:00,주,수,1,0,0,0,0,충북,진천군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,993920.0,1882311.0,127.4317214,36.93916555
2149,2021,2021-10-20 06:00,주,수,1,0,0,0,0,경북,고령군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1078041.0,1750791.0,128.3631719,35.75038023
2150,2021,2021-10-20 10:00,주,수,1,0,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승용차,원동기장치자전거,968004.0,1938249.0,127.1382897,37.44286457
2151,2021,2021-10-20 12:00,주,수,1,0,0,0,0,세종,세종시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,981446.0,1842281.0,127.2926122,36.57814248
