,발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
3150,2017,2017-10-19 00:00,33,야간,목,1,3,1,1,0,경기,안성시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,981743,1890397,127.29477813,37.01189874
3151,2017,2017-10-19 06:00,15,주간,목,1,1,0,0,0,전남,여수시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1022299,1639166,127.74361957,34.74670321
3152,2017,2017-10-19 06:00,3,주간,목,1,4,2,1,0,경기,김포시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,929537,1961441,126.70122636,37.64975696
3153,2017,2017-10-19 09:00,0,주간,목,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,승합차,보행자,보행자,951408,1932555,126.95105551,37.39081935
3154,2017,2017-10-19 12:00,43,주간,목,1,1,0,0,0,광주,광산구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,자전거,자전거,938549,1686706,126.82515218,35.1737589
3155,2017,2017-10-19 14:00,0,주간,목,1,1,0,0,0,충남,태안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,891078,1860078,126.28011457,36.73250967
3156,2017,2017-10-19 15:00,45,주간,목,1,1,0,0,0,충남,공주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,961402,1818100,127.06978045,36.35955095
3157,2017,2017-10-19 16:00,10,주간,목,1,1,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1085211,1755203,128.44293582,35.78955959
3158,2017,2017-10-19 18:00,20,야간,목,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,972065,1784015,127.1898449,36.05262645
3159,2017,2017-10-19 18:00,21,야간,목,2,5,2,1,0,전북,익산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,964469,1784229,127.10550045,36.05430796
3160,2017,2017-10-19 21:00,5,야간,목,1,1,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1132814,1687918,128.95858919,35.17687446
3161,2017,2017-10-19 23:00,55,야간,목,1,1,0,0,0,경남,김해시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1119929,1687707,128.81707787,35.17750345
3162,2017,2017-10-20 00:00,0,야간,금,1,1,0,0,0,광주,광산구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,없음,없음,932369,1680647,126.75778516,35.11873103
3163,2017,2017-10-20 05:00,30,야간,금,1,2,0,1,0,경기,부천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,승용차,승용차,934166,1944115,126.75525348,37.49394496
3164,2017,2017-10-20 06:00,16,주간,금,1,1,0,0,0,충남,서산시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,승용차,906021,1864879,126.44685148,36.77738003
3165,2017,2017-10-20 06:00,20,주간,금,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,960409,1957437,127.05139689,37.61551871
3166,2017,2017-10-20 11:00,45,주간,금,1,1,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,968109,1955748,127.13871696,37.60059463
3167,2017,2017-10-20 11:00,20,주간,금,1,1,0,0,0,부산,부산진구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,1138525,1685480,129.02180193,35.15535954
3168,2017,2017-10-20 12:00,53,주간,금,2,2,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,보행자,보행자,959661,1953328,127.04314809,37.57845082
3169,2017,2017-10-20 13:00,0,주간,금,1,1,0,0,0,충남,예산군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,화물차,화물차,941183,1859633,126.84125802,36.73292728
3170,2017,2017-10-20 14:00,30,주간,금,1,1,0,0,0,전북,장수군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,1002206,1746751,127.52438958,35.71704858
3171,2017,2017-10-20 15:00,0,주간,금,1,6,2,3,0,경기,고양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승용차,승용차,947168,1965800,126.90076513,37.69022822
3172,2017,2017-10-20 15:00,30,주간,금,1,1,0,0,0,대전,대덕구,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,교차로,교차로내,이륜차,이륜차,승합차,승합차,992661,1816564,127.4182118,36.34644982
3173,2017,2017-10-20 17:00,17,주간,금,1,2,0,0,1,경기,양평군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1020528,1949522,127.73238202,37.54480055
3174,2017,2017-10-20 18:00,30,야간,금,1,1,0,0,0,세종,세종,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,981103,1841535,127.28879667,36.57141055
3175,2017,2017-10-20 18:00,20,야간,금,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1098923,1692099,128.58695518,35.21938833
3176,2017,2017-10-20 18:00,52,야간,금,1,1,0,0,0,전북,임실군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,979986,1743123,127.27881594,35.6841364
3177,2017,2017-10-20 18:00,17,야간,금,1,2,0,1,0,서울,노원구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,960910,1963366,127.05675613,37.66897929
3178,2017,2017-10-20 18:00,26,야간,금,1,1,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,자전거,자전거,1154165,1760950,129.20684617,35.83295051
3179,2017,2017-10-20 18:00,36,야간,금,1,1,0,0,0,경남,산청군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1030019,1697402,127.83006324,35.27163555
3180,2017,2017-10-20 19:00,10,야간,금,1,1,0,0,0,강원,횡성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1058838,1935888,128.16495263,37.4202664
3181,2017,2017-10-20 21:00,16,야간,금,1,1,0,0,0,경기,부천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,939197,1946934,126.81192954,37.51969769
3182,2017,2017-10-20 21:00,35,야간,금,1,1,0,0,0,대구,달서구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,보행자,보행자,1095452,1760598,128.55706886,35.83740802
3183,2017,2017-10-20 22:00,15,야간,금,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,904232,1473969,126.47190066,33.25279915
3184,2017,2017-10-20 22:00,25,야간,금,1,6,3,2,0,광주,동구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,고가도로위,승용차,승용차,승용차,승용차,947452,1682809,126.92240946,35.13886256
3185,2017,2017-10-21 01:00,8,야간,토,1,1,0,0,0,충남,태안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,없음,없음,896151,1834651,126.34035719,36.50390099
3186,2017,2017-10-21 05:00,20,야간,토,1,11,0,0,10,경기,의왕시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,951864,1925335,126.95667607,37.32576585
3187,2017,2017-10-21 07:00,50,주간,토,1,1,0,0,0,대구,북구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,단일로,기타단일로,화물차,화물차,자전거,자전거,1097853,1766468,128.58419094,35.8899304
3188,2017,2017-10-21 08:00,20,주간,토,1,1,0,0,0,충북,청주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,자전거,자전거,982534,1845114,127.30503566,36.60317477
3189,2017,2017-10-21 10:00,15,주간,토,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,승용차,보행자,보행자,965970,1759949,127.12332606,35.83542518
3190,2017,2017-10-21 10:00,30,주간,토,1,1,0,0,0,전남,곡성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,967163,1697078,127.13896593,35.26862559
3191,2017,2017-10-21 14:00,15,주간,토,1,1,0,0,0,경북,구미시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,1078126,1801930,128.36915281,36.21138843
3192,2017,2017-10-21 16:00,4,주간,토,1,2,1,0,0,경기,포천시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,976874,2001137,127.23656253,38.00995259
3193,2017,2017-10-21 16:00,0,주간,토,2,2,0,0,0,경기,구리시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,968313,1959008,127.14088669,37.62998508
3194,2017,2017-10-21 17:00,40,주간,토,1,3,2,0,0,전남,순천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,993327,1677809,127.42726701,35.0977991
3195,2017,2017-10-21 18:00,5,야간,토,1,1,0,0,0,경북,예천군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,1089774,1856960,128.50510191,36.70641049
3196,2017,2017-10-21 18:00,46,야간,토,1,1,0,0,0,부산,부산진구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1142019,1685256,129.05917794,35.15253012
3197,2017,2017-10-21 18:00,35,야간,토,1,1,0,0,0,충남,논산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,956224,1797161,127.01324024,36.17055957
3198,2017,2017-10-21 19:00,0,야간,토,1,1,0,0,0,인천,강화군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,902192,1970890,126.39001867,37.73240242
3199,2017,2017-10-21 19:00,50,야간,토,1,1,0,0,0,전북,순창군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,969386,1709473,127.16294329,35.38045931
3200,2017,2017-10-21 21:00,28,야간,토,1,1,0,0,0,경북,구미시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,화물차,화물차,1075882,1790627,128.34309899,36.10967372
3201,2017,2017-10-21 22:00,5,야간,토,1,2,0,1,0,전남,영암군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,자전거,자전거,896858,1639983,126.37315172,34.74910073
3202,2017,2017-10-22 01:00,6,야간,일,1,1,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,없음,없음,1125315,1785095,128.89133617,36.05469004
3203,2017,2017-10-22 01:00,15,야간,일,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,932411,1929516,126.73673874,37.36223774
3204,2017,2017-10-22 03:00,25,야간,일,1,1,0,0,0,대전,동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,997770,1819062,127.47514099,36.3689957
3205,2017,2017-10-22 04:00,0,야간,일,1,1,0,0,0,경남,김해시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1120395,1688491,128.82230883,35.18451528
3206,2017,2017-10-22 04:00,18,야간,일,1,2,0,1,0,경기,군포시,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,이륜차,승합차,승합차,950063,1925047,126.93636797,37.32307487
3207,2017,2017-10-22 08:00,25,주간,일,1,1,0,0,0,전남,곡성군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,농기계,농기계,없음,없음,978579,1686270,127.26476199,35.17147888
3208,2017,2017-10-22 13:00,10,주간,일,1,1,0,0,0,전북,익산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,950960,1773092,126.95481671,35.95468775
3209,2017,2017-10-22 13:00,10,주간,일,1,1,0,0,0,충북,괴산군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1033181,1853082,127.87134582,36.67511489
3210,2017,2017-10-22 14:00,45,주간,일,2,4,2,0,0,경기,수원시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,952600,1917534,126.96548084,37.25548866
3211,2017,2017-10-22 15:00,10,주간,일,1,1,0,0,0,충북,청주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,이륜차,이륜차,1016423,1845875,127.68364536,36.61058145
3212,2017,2017-10-22 15:00,20,주간,일,1,1,0,0,0,충남,금산군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,999162,1778263,127.49070194,36.0011678
3213,2017,2017-10-22 16:00,55,주간,일,1,2,0,1,0,제주,제주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,895940,1496917,126.3802505,33.45897968
3214,2017,2017-10-22 18:00,25,야간,일,1,1,0,0,0,전남,무안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,888952,1680079,126.28145965,35.10975687
3215,2017,2017-10-22 18:00,10,야간,일,1,1,0,0,0,강원,강릉시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,보행자,보행자,1122517,1969424,128.89007816,37.7162193
3216,2017,2017-10-22 23:00,55,야간,일,1,3,2,0,0,경북,구미시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1074632,1793294,128.32946487,36.13381315
3217,2017,2017-10-23 00:00,32,야간,월,1,1,0,0,0,서울,동작구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,949391,1945824,126.92735946,37.51030874
3218,2017,2017-10-23 09:00,0,주간,월,1,3,0,2,0,경기,파주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,936842,1979973,126.78241991,37.81731012
3219,2017,2017-10-23 11:00,36,주간,월,1,1,0,0,0,부산,강서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1134945,1691758,128.98211521,35.21103405
3220,2017,2017-10-23 12:00,25,주간,월,2,2,0,0,0,대구,달성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1081754,1752671,128.40442681,35.76702711
3221,2017,2017-10-23 14:00,30,주간,월,1,3,0,0,2,전남,나주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승합차,승합차,건설기계,건설기계,919849,1660888,126.62230456,34.93965812
3222,2017,2017-10-23 16:00,5,주간,월,1,1,0,0,0,전남,담양군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,955111,1693080,127.00667963,35.23210874
3223,2017,2017-10-23 17:00,10,주간,월,1,1,0,0,0,경남,하동군,차대사람,차도통행중,차도통행중,운전자법규위반,보행자 보호의무 위반,기타,기타,화물차,화물차,보행자,보행자,1024657,1672960,127.77037759,35.05138606
3224,2017,2017-10-23 17:00,55,주간,월,1,1,0,0,0,전북,진안군,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,998807,1758939,127.48679201,35.82694083
3225,2017,2017-10-23 18:00,30,야간,월,1,1,0,0,0,충남,보령시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,924064,1816517,126.65379044,36.343058
3226,2017,2017-10-23 18:00,0,야간,월,1,1,0,0,0,대구,달성군,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1106153,1748281,128.67372156,35.72512145
3227,2017,2017-10-23 18:00,10,야간,월,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,971155,1926928,127.17435249,37.34092428
3228,2017,2017-10-23 19:00,43,야간,월,1,1,0,0,0,부산,부산진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1140526,1687786,129.04386141,35.17528004
3229,2017,2017-10-23 21:00,30,야간,월,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1097037,1687812,128.5657302,35.18092283
3230,2017,2017-10-23 23:00,8,야간,월,1,1,0,0,0,부산,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1137639,1695667,129.01284046,35.24697778
3231,2017,2017-10-23 23:00,40,야간,월,1,1,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,989498,1814094,127.38299567,36.32415241
3232,2017,2017-10-24 00:00,20,야간,화,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,959865,1944132,127.04596122,37.4955732
3233,2017,2017-10-24 02:00,8,야간,화,1,1,0,0,0,대구,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1098311,1761423,128.58864241,35.84440628
3234,2017,2017-10-24 03:00,30,야간,화,1,1,0,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승용차,승용차,961674,1865244,127.07046494,36.78455683
3235,2017,2017-10-24 05:00,15,야간,화,1,4,1,2,0,충북,진천군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,998972,1872603,127.48846869,36.851671
3236,2017,2017-10-24 07:00,15,주간,화,1,1,0,0,0,전북,익산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,951107,1772140,126.9578942,35.94473912
3237,2017,2017-10-24 07:00,29,주간,화,1,1,0,0,0,충남,부여군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,화물차,화물차,931084,1799749,126.73349146,36.19242733
3238,2017,2017-10-24 09:00,15,주간,화,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,960265,1764670,127.05980462,35.87780665
3239,2017,2017-10-24 11:00,0,주간,화,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,951159,1954923,126.94675762,37.59241484
3240,2017,2017-10-24 11:00,45,주간,화,1,1,0,0,0,전북,익산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,951899,1770923,126.96674894,35.93380642
3241,2017,2017-10-24 11:00,15,주간,화,1,1,0,0,0,인천,부평구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,929960,1941566,126.70794366,37.47075384
3242,2017,2017-10-24 12:00,15,주간,화,1,2,1,0,0,충북,제천시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,화물차,1061427,1907601,128.19187121,37.16513835
3243,2017,2017-10-24 16:00,45,주간,화,1,1,0,0,0,인천,남구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,927681,1937801,126.6825184,37.43655291
3244,2017,2017-10-24 16:00,0,주간,화,1,1,0,0,0,충북,청주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1006200,1842249,127.56930057,36.57801426
3245,2017,2017-10-24 18:00,40,야간,화,1,2,1,0,0,충남,아산시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,951416,1857122,126.95602063,36.71087115
3246,2017,2017-10-24 19:00,45,야간,화,1,1,0,0,0,강원,춘천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1022772,1980366,127.75874833,37.82275385
3247,2017,2017-10-24 20:00,40,야간,화,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,984233,1995688,127.32051103,37.96099933
3248,2017,2017-10-24 22:00,50,야간,화,1,1,0,0,0,부산,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,1138985,1677749,129.02461777,35.08528559
3249,2017,2017-10-25 00:00,4,야간,수,1,6,3,1,1,서울,서대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,952966,1951496,126.96725798,37.56171471
3250,2017,2017-10-25 01:00,20,야간,수,1,1,0,0,0,충남,천안시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,971455,1872016,127.17982862,36.84594881
3251,2017,2017-10-25 05:00,37,야간,수,1,1,0,0,0,대구,수성구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,1100289,1763240,128.6107705,35.86058515
3252,2017,2017-10-25 05:00,50,야간,수,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1040712,1878645,127.95699351,36.90525896
3253,2017,2017-10-25 08:00,20,주간,수,1,2,0,1,0,경남,밀양시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,승용차,승용차,1110425,1709476,128.7156546,35.37484086
3254,2017,2017-10-25 10:00,20,주간,수,1,1,0,0,0,충북,보은군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,이륜차,화물차,화물차,1020465,1838901,127.72865807,36.54763264
3255,2017,2017-10-25 11:00,13,주간,수,1,1,0,0,0,경남,합천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1050453,1725325,128.05645763,35.52257965
3256,2017,2017-10-25 11:00,30,주간,수,1,2,1,0,0,전북,익산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,952876,1783079,126.97773686,36.04614434
3257,2017,2017-10-25 11:00,0,주간,수,1,1,0,0,0,인천,서구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,교차로,교차로내,승용차,승용차,이륜차,이륜차,926103,1953492,126.66310531,37.57784638
3258,2017,2017-10-25 14:00,5,주간,수,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,968911,1772539,127.15527799,35.94906566
3259,2017,2017-10-25 15:00,40,주간,수,1,1,0,0,0,전남,담양군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,자전거,자전거,952122,1692111,126.97388876,35.22323321
3260,2017,2017-10-25 17:00,40,주간,수,1,1,0,0,0,경북,경산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,1111649,1756946,128.73568541,35.80262146
3261,2017,2017-10-25 18:00,10,야간,수,1,1,0,0,0,전북,진안군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,농기계,농기계,1005536,1760660,127.56120708,35.84245546
3262,2017,2017-10-25 18:00,35,야간,수,1,1,0,0,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,958403,1882734,127.03284781,36.94207958
3263,2017,2017-10-25 19:00,0,야간,수,1,1,0,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1079640,1954824,128.40207276,37.58937193
3264,2017,2017-10-25 19:00,22,야간,수,1,1,0,0,0,충남,예산군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,931041,1854602,126.72813148,36.68689472
