,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
4135,2015,2015-12-07 07:06,주,월,1,1,0,0,0,전남,강진군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,경형,보행자,보행자,933602.0,1627815.0,126.7755083,34.64243271
4136,2015,2015-12-07 07:50,주,월,1,1,0,0,0,전남,완도군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,914687.0,1578683.0,126.5740385,34.19800319
4137,2015,2015-12-07 07:21,주,월,1,1,0,0,0,전남,진도군,차대차,정면충돌,정면충돌,운전자법규위반,안전거리 미확보,단일로,지하차도(도로)내,화물차,소형,농기계,농기계,888998.0,1614750.0,126.2906029,34.52077615
4138,2015,2015-12-07 08:45,주,월,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,931417.0,1881936.0,126.7298758,36.93330799
4139,2015,2015-12-07 08:00,주,월,1,1,0,0,0,전남,순천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,대형,없음,없음,998870.0,1679101.0,127.4876005,35.1070621
4140,2015,2015-12-07 08:20,주,월,1,1,0,0,0,전남,완도군,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,농기계,농기계,913634.0,1576320.0,126.5628466,34.17660821
4141,2015,2015-12-07 09:10,주,월,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,불명,불명,보행자,보행자,1161607.0,1750250.0,129.2870452,35.73532532
4142,2015,2015-12-07 10:10,주,월,1,4,2,1,0,전남,여수시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,경형,1020919.0,1647088.0,127.7287401,34.8181706
4143,2015,2015-12-07 11:45,주,월,1,1,0,0,0,충북,충주시,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,건설기계,건설기계,원동기장치자전거,원동기장치자전거,1024960.0,1886814.0,127.7804491,36.9794462
4144,2015,2015-12-07 13:20,주,월,1,4,2,1,0,전남,장흥군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,945428.0,1636737.0,126.9039628,34.72358445
4145,2015,2015-12-07 17:51,주,월,1,1,0,0,0,인천,연수구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,건설기계,건설기계,927806.2,1932256.5,126.6844755,37.38659075
4146,2015,2015-12-07 18:46,야,월,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,945537.0,1993817.0,126.8801591,37.94264033
4147,2015,2015-12-07 18:28,야,월,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,942179.0,1961650.0,126.8445109,37.65252394
4148,2015,2015-12-07 19:40,야,월,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,915622.0,1838497.0,126.5573324,36.54048386
4149,2015,2015-12-07 23:17,야,월,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,948029.0,1939149.0,126.9124205,37.45006978
4150,2015,2015-12-08 06:55,주,화,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,대형,보행자,보행자,967632.0,1760814.0,127.1415732,35.84331239
4151,2015,2015-12-08 07:45,주,화,1,1,0,0,0,경기,오산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,961683.0,1904884.0,127.0685543,37.14188129
4152,2015,2015-12-08 09:06,주,화,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,경형,보행자,보행자,951871.0,1951019.0,126.9550789,37.55726506
4153,2015,2015-12-08 15:15,주,화,1,5,3,1,0,부산,강서구,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,대형,승용차,소형,1131912.0,1680144.8,128.9474337,35.10783293
4154,2015,2015-12-08 15:05,주,화,1,1,0,0,0,충남,금산군,차대차,추돌,진행중 추돌,운전자법규위반,앞지르기 금지위반,교차로,교차로내,이륜차,소형,화물차,소형,1004555.0,1790703.0,127.5506119,36.11331475
4155,2015,2015-12-08 16:30,주,화,1,1,0,0,0,전남,고흥군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,980624.0,1611055.0,127.2889571,34.49325947
4156,2015,2015-12-08 18:10,야,화,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,967995.0,1759134.0,127.1456602,35.8281774
4157,2015,2015-12-08 19:20,야,화,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,999466.0,1847368.0,127.4940277,36.62418222
4158,2015,2015-12-08 21:05,야,화,1,1,0,0,0,경기,시흥시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,자전거,자전거,939222.0,1936943.0,126.8130372,37.4296499
4159,2015,2015-12-08 21:40,야,화,2,5,2,1,0,충남,보령시,차대차,정면충돌,정면충돌,운전자법규위반,과속,교차로,교차로내,승용차,대형,특수차,대형,919719.0,1818046.0,126.6052184,36.35648824
4160,2015,2015-12-09 00:27,야,수,1,1,0,0,0,광주,북구,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,944979.0,1686353.0,126.8957856,35.17094882
4161,2015,2015-12-09 06:35,주,수,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,959479.0,1957546.0,127.0408534,37.61646062
4162,2015,2015-12-09 06:45,주,수,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도부근,승용차,소형,보행자,보행자,948723.0,1957606.0,126.9189772,37.61646427
4163,2015,2015-12-09 06:45,주,수,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,927358.4,1940256.2,126.6786302,37.45865591
4164,2015,2015-12-09 08:53,주,수,1,1,0,0,0,경기,광주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,없음,없음,980708.0,1942285.0,127.2817997,37.47959596
4165,2015,2015-12-09 10:30,주,수,1,1,0,0,0,경남,합천군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,농기계,농기계,없음,없음,1057012.0,1713505.0,128.1279656,35.41565279
4166,2015,2015-12-09 11:35,주,수,1,1,0,0,0,충북,음성군,차대차,정면충돌,정면충돌,운전자법규위반,과속,단일로,기타단일로,화물차,소형,이륜차,소형,1014069.1,1875869.7,127.6578766,36.88101479
4167,2015,2015-12-09 15:00,주,수,1,1,0,0,0,경기,고양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,941135.0,1962081.0,126.8326415,37.65634211
4168,2015,2015-12-09 17:54,주,수,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,보행자,보행자,986818.0,1927268.0,127.351174,37.34434358
4169,2015,2015-12-09 17:58,주,수,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,993007.0,1816226.0,127.4220708,36.34340518
4170,2015,2015-12-09 18:10,야,수,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,956039.0,1794574.0,127.011328,36.14722841
4171,2015,2015-12-09 18:59,야,수,1,1,0,0,0,전북,김제시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,소형,946603.0,1756327.0,126.9090177,35.80193868
4172,2015,2015-12-09 19:44,야,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,대형,보행자,보행자,948589.0,1946292.0,126.9182525,37.51448257
4173,2015,2015-12-09 19:10,야,수,1,1,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,중형,1055761.0,1794372.0,128.1198207,36.14480031
4174,2015,2015-12-09 21:00,야,수,1,2,0,1,0,충북,청주시,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,소형,화물차,대형,993344.0,1854767.0,127.4254939,36.69086067
4175,2015,2015-12-09 22:19,야,수,1,3,2,0,0,충남,논산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,경형,963858.9,1791006.7,127.098416,36.11539047
4176,2015,2015-12-10 02:40,야,목,1,2,1,0,0,광주,광산구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,935052.0,1685256.0,126.7868653,35.16046495
4177,2015,2015-12-10 06:20,주,목,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,977128.0,1961896.0,127.2406968,37.65627741
4178,2015,2015-12-10 07:50,주,목,1,3,0,2,0,경기,화성시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,화물차,소형,950117.0,1897499.0,126.9388186,37.0747686
4179,2015,2015-12-10 07:12,주,목,1,1,0,0,0,충남,예산군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,소형,보행자,보행자,941817.0,1859203.0,126.8483911,36.72909024
4180,2015,2015-12-10 08:08,주,목,1,1,0,0,0,경북,문경시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,자전거,자전거,1062321.0,1844039.0,128.1967156,36.59213503
4181,2015,2015-12-10 10:20,주,목,1,1,0,0,0,경기,연천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,962071.0,2003077.0,127.0678366,38.02693841
4182,2015,2015-12-10 18:30,야,목,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,중형,보행자,보행자,964345.0,1794443.0,127.1036615,36.14638852
4183,2015,2015-12-10 20:17,야,목,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1134584.0,1683980.0,128.9773685,35.14205081
4184,2015,2015-12-10 22:56,야,목,1,3,2,0,0,대구,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,대형,보행자,보행자,1099863.0,1765813.0,128.6063755,35.88382286
4185,2015,2015-12-11 00:29,야,금,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,954275.0,1951805.0,126.9822471,37.56447191
4186,2015,2015-12-11 02:50,야,금,1,1,0,0,0,경북,경주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1159900.0,1778080.0,129.273758,35.98640351
4187,2015,2015-12-11 07:55,주,금,1,1,0,0,0,경기,광주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,977641.0,1935770.0,127.2473086,37.42080284
4188,2015,2015-12-11 07:00,주,금,1,1,0,0,0,전남,함평군,차대차,추돌,진행중 추돌,운전자법규위반,과속,단일로,기타단일로,화물차,중형,원동기장치자전거,원동기장치자전거,920562.0,1690272.0,126.6272954,35.20464889
4189,2015,2015-12-11 07:00,주,금,1,1,0,0,0,경북,안동시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1112563.0,1840428.0,128.7577713,36.55498347
4190,2015,2015-12-11 08:50,주,금,1,1,0,0,0,광주,동구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,이륜차,중형,947090.0,1684844.0,126.9190632,35.15745598
4191,2015,2015-12-11 13:30,주,금,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,화물차,소형,보행자,보행자,889217.0,1495862.0,126.3080503,33.4487915
4192,2015,2015-12-11 16:57,주,금,1,1,0,0,0,부산,수영구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1146349.0,1687402.0,129.1070797,35.17125242
4193,2015,2015-12-11 18:20,야,금,1,1,0,0,0,전남,무안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,890012.0,1680131.0,126.2930819,35.11034202
4194,2015,2015-12-11 19:09,야,금,1,1,0,0,0,전북,완주군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승합차,소형,976226.0,1762071.0,127.2367003,35.85489176
4195,2015,2015-12-11 20:51,야,금,1,2,0,1,0,전북,장수군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,999933.0,1731569.0,127.4992605,35.58016296
4196,2015,2015-12-11 22:09,야,금,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,1073350.0,1802480.0,128.3160763,36.21672059
4197,2015,2015-12-12 00:27,야,토,4,7,3,0,0,경기,고양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,941886.0,1956652.0,126.841587,37.60745911
4198,2015,2015-12-12 00:13,야,토,1,1,0,0,0,제주,제주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,885137.0,1491751.0,126.2646864,33.41129023
4199,2015,2015-12-12 06:55,주,토,1,1,0,0,0,울산,울주군,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,단일로,횡단보도상,승합차,소형,보행자,보행자,1158790.0,1730658.0,129.2520476,35.55921615
4200,2015,2015-12-12 07:05,주,토,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,대형,보행자,보행자,959150.0,1953292.0,127.037363,37.57810381
4201,2015,2015-12-12 08:40,주,토,1,1,0,0,0,서울,강동구,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,소형,승용차,중형,969511.0,1950698.0,127.1548097,37.55512459
4202,2015,2015-12-12 09:15,주,토,1,1,0,0,0,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1050807.0,1686308.0,128.0579376,35.17076504
4203,2015,2015-12-12 11:20,주,토,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1007608.0,1664473.0,127.5833486,34.97512789
4204,2015,2015-12-12 12:15,주,토,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,자전거,자전거,975256.0,1879613.0,127.2222136,36.91453918
4205,2015,2015-12-12 17:04,주,토,1,34,13,16,4,경기,성남시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승합차,경형,964414.2,1934238.8,127.0979017,37.40658724
4206,2015,2015-12-12 17:30,주,토,1,1,0,0,0,강원,평창군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1083792.0,1941964.0,128.4476286,37.47310394
4207,2015,2015-12-12 17:39,주,토,1,1,0,0,0,경북,문경시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,경형,보행자,보행자,1059702.0,1846925.0,128.1676626,36.61831818
4208,2015,2015-12-12 18:10,야,토,1,1,0,0,0,서울,서대문구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,중형,원동기장치자전거,원동기장치자전거,951256.0,1955075.0,126.9478462,37.59378998
4209,2015,2015-12-12 18:38,야,토,1,1,0,0,0,경기,안성시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,986818.0,1892629.0,127.3517855,37.03210373
4210,2015,2015-12-12 18:22,야,토,1,1,0,0,0,경북,군위군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1112124.0,1797028.0,128.746612,36.16386001
4211,2015,2015-12-12 19:50,야,토,1,1,0,0,0,인천,연수구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도상,승합차,대형,보행자,보행자,926534.0,1936613.0,126.6696724,37.4257553
4212,2015,2015-12-12 20:25,야,토,1,1,0,0,0,경남,밀양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1130502.0,1726880.0,128.939414,35.52929369
4213,2015,2015-12-13 01:00,야,일,1,5,1,3,0,경기,동두천시,차대차,측면충돌,측면충돌,운전자법규위반,과속,교차로,교차로내,승용차,중형,승용차,중형,960714.0,1989274.0,127.0531299,37.90247856
4214,2015,2015-12-13 03:47,야,일,1,1,0,0,0,경북,경산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1119068.0,1764819.0,128.8189513,35.87271519
4215,2015,2015-12-13 04:30,야,일,1,1,0,0,0,경남,남해군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1047404.0,1656015.0,128.0188396,34.89777885
4216,2015,2015-12-13 05:30,야,일,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,화물차,소형,보행자,보행자,937473.0,1505440.0,126.8265403,33.53907989
4217,2015,2015-12-13 06:27,주,일,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,보행자,보행자,883764.0,1471207.0,126.2525654,33.22588133
4218,2015,2015-12-13 08:20,주,일,1,1,0,0,0,서울,용산구,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,교량위,승용차,중형,이륜차,소형,952128.0,1946529.0,126.9582814,37.51680915
4219,2015,2015-12-13 08:35,주,일,1,1,0,0,0,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승합차,경형,보행자,보행자,965287.0,1963470.0,127.1063811,37.67009273
4220,2015,2015-12-13 15:50,주,일,1,1,0,0,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,원동기장치자전거,원동기장치자전거,923285.0,1958143.0,126.6307068,37.61953285
4221,2015,2015-12-13 19:00,야,일,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,937364.0,1975503.0,126.7887367,37.77706016
4222,2015,2015-12-13 19:49,야,일,1,1,0,0,0,충북,보은군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1026840.3,1828427.0,127.7995254,36.45305099
4223,2015,2015-12-13 20:20,야,일,1,6,0,4,1,강원,평창군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1092545.8,1961396.8,128.5490664,37.6473982
4224,2015,2015-12-13 20:44,야,일,1,3,1,1,0,인천,부평구,차대차,추돌,진행중 추돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,이륜차,소형,929600.0,1945786.0,126.7034451,37.50866844
4225,2015,2015-12-14 01:50,야,월,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,승용차,중형,961387.0,1945598.0,127.0631018,37.50885176
4226,2015,2015-12-14 07:14,주,월,1,2,0,1,0,전북,전주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,경형,968267.0,1757508.0,127.1487362,35.81352616
4227,2015,2015-12-14 15:30,주,월,1,2,0,1,0,강원,평창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,건설기계,건설기계,1081615.0,1938177.0,128.4225918,37.43916825
4228,2015,2015-12-14 18:45,야,월,1,1,0,0,0,대구,서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1095380.0,1765823.0,128.5567176,35.8843602
4229,2015,2015-12-14 22:15,야,월,1,1,0,0,0,경북,영주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1099823.0,1868578.0,128.6191115,36.81012145
4230,2015,2015-12-14 23:35,야,월,1,2,0,1,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승합차,대형,보행자,보행자,937745.0,1942790.0,126.7958501,37.48225102
4231,2015,2015-12-15 00:45,야,화,1,1,0,0,0,경기,화성시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,없음,없음,959100.0,1911612.0,127.0391025,37.20241722
4232,2015,2015-12-15 00:35,야,화,1,1,0,0,0,전남,영암군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,없음,없음,907427.0,1639050.0,126.488706,34.74170206
4233,2015,2015-12-15 04:10,야,화,1,1,0,0,0,서울,서초구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,건설기계,건설기계,954339.0,1941402.0,126.9836183,37.47071002
4234,2015,2015-12-15 10:40,주,화,1,2,1,0,0,제주,서귀포시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,화물차,소형,893271.0,1482353.0,126.3532616,33.32737894
4235,2015,2015-12-15 11:52,주,화,1,1,0,0,0,인천,중구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,922254.0,1939249.0,126.6210262,37.44916312
4236,2015,2015-12-15 12:17,주,화,1,2,0,1,0,경기,화성시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,화물차,중형,938012.0,1899232.0,126.8025031,37.08966677
4237,2015,2015-12-15 13:25,주,화,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,946279.0,1948301.0,126.8919678,37.53245831
4238,2015,2015-12-15 13:10,주,화,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,967858.0,1864602.0,127.1397973,36.77899953
4239,2015,2015-12-15 13:00,주,화,1,2,0,1,0,경북,문경시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,대형,화물차,대형,1056549.0,1851886.0,128.1327695,36.66323109
4240,2015,2015-12-15 13:50,주,화,1,2,0,1,0,인천,부평구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,대형,934078.0,1941252.0,126.7545145,37.46813466
4241,2015,2015-12-15 14:54,주,화,2,2,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,961397.0,1957253.0,127.0626013,37.61390231
4242,2015,2015-12-15 16:25,주,화,1,1,0,0,0,경남,남해군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,건설기계,건설기계,1040873.0,1646006.0,127.9468712,34.80780794
4243,2015,2015-12-15 18:00,야,화,1,1,0,0,0,경기,동두천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,958775.0,1989919.0,127.0310379,37.90820598
4244,2015,2015-12-16 07:25,주,수,1,1,0,0,0,제주,제주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,화물차,중형,888972.7,1495582.0,126.3054569,33.44624124
4245,2015,2015-12-16 09:25,주,수,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,소형,보행자,보행자,998533.0,1852230.0,127.4835835,36.66801201
4246,2015,2015-12-16 12:50,주,수,1,1,0,0,0,전북,정읍시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,승용차,소형,953835.0,1734852.0,126.9902903,35.60868627
4247,2015,2015-12-16 15:15,주,수,1,2,0,1,0,전남,화순군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,건설기계,건설기계,955858.0,1670448.0,127.0160975,35.02807089
4248,2015,2015-12-16 16:00,주,수,1,1,0,0,0,경기,안산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,943879.0,1921024.0,126.8668778,37.28646086
