시군코드,시군명,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,2,1,Y,1077,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,1,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,3,2,Y,1078,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,30+5+19+4+38,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,3,2,Y,1080,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,30+5+19+4+38,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,3,2,Y,1081,1,3,3,녹색+황색+적색,25+4+45,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,1,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,2,2,Y,1082,2,2,2,녹색+적색,25+85,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,2,2,Y,1084,2,2,2,녹색+적색,25+85,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,2,2,Y,1085,2,2,2,녹색+적색,25+85,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내4로,2,,경기도 남양주시 별내동 1053,37.64906967,127.1183256,3,2,Y,1086,2,2,2,적색+녹색,98+24,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,2,,경기도 남양주시 별내동 820,37.66949289,127.1180281,3,2,Y,1230,1,4,3,녹색/녹색화살표+황색+적색,21+4+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,2,,경기도 남양주시 별내동 820,37.66949289,127.1180281,3,2,Y,1231,1,4,3,녹색/녹색화살표+황색+적색,21+4+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,1,,경기도 남양주시 별내동 820,37.66949289,127.1180281,2,2,Y,1232,2,2,2,녹색+적색,17+252,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,2,,경기도 남양주시 별내동 820,37.66949289,127.1180281,2,2,Y,1234,2,2,2,녹색+적색,17+252,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,2,,경기도 남양주시 별내동 820,37.66949289,127.1180281,2,2,Y,1235,2,2,2,녹색+적색,17+252,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,2,,경기도 남양주시 별내동 976,37.65053065,127.1287089,3,2,Y,1550,1,4,3,녹색/녹색화살표+황색+적색,66+4+120,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,1,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,2,Y,1551,2,2,2,녹색+적색,32+140,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,1,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,2,Y,1552,2,2,2,녹색+적색,32+140,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,2,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,2,Y,1553,2,2,2,녹색+적색,32+140,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,2,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,2,Y,1554,2,2,2,녹색+적색,32+140,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,1,,경기도 남양주시 별내동 976,37.65053065,127.1287089,3,1,Y,1555,1,4,3,녹색+황색+적색/녹색화살표,82+4+92,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,1,,경기도 남양주시 별내동 976,37.65053065,127.1287089,3,1,Y,1556,1,4,3,녹색+황색+적색/녹색화살표,82+4+92,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,1,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,1,Y,1558,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,2,,경기도 남양주시 별내동 976,37.65053065,127.1287089,2,1,Y,1559,2,2,2,녹색+적색,20+128,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내중앙로,1,,경기도 남양주시 별내동 994,37.64324121,127.1256415,3,2,Y,1560,1,3,3,녹색+황색+적색,67+4+44,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,904,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,905,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,906,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,908,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,32+4+10+4+29,2,3,1,Y,01:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,909,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,910,1,3,3,녹색+황색+적색,70+3+46,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,911,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,913,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내3로,2,,경기도 남양주시 별내동 813-3,37.67022213,127.114405,2,2,Y,1223,2,2,2,녹색+적색,17+252,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내3로,2,,경기도 남양주시 별내동 813-3,37.67022213,127.1144995,3,1,Y,1225,1,3,3,녹색+황색+적색,90+4+95,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내3로,1,,경기도 남양주시 별내동 813-3,37.67022213,127.1144995,2,1,Y,1226,2,2,2,녹색+적색,17+252,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,별내3로,2,,경기도 남양주시 별내동 813-3,37.67022213,127.1144995,2,1,Y,1227,2,2,2,녹색+적색,17+252,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,덕송2로,1,,경기도 남양주시 별내동 820,37.66949289,127.1180281,3,2,Y,1229,1,4,3,녹색/녹색화살표+황색+적색,21+4+999,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 716,37.603032,127.1582227,3,1,Y,893,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로2길,1,,경기도 남양주시 다산동 716,37.60306788,127.1582227,3,2,Y,894,1,4,3,녹색/녹색화살표+황색+적색,40+3+80,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로2길,1,,경기도 남양주시 다산동 716,37.60306788,127.1582227,3,2,Y,895,1,3,3,녹색+황색+적색,18+3+80,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로2길,2,,경기도 남양주시 다산동 716,37.60306788,127.1582227,3,2,Y,896,1,3,3,녹색화살표+황색+적색,18+3+80,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로2길,1,,경기도 남양주시 다산동 716,37.60306788,127.1582227,2,2,Y,897,1,2,2,녹색+적색,26+110,2,3,1,Y,01:00,05:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로2길,2,,경기도 남양주시 다산동 716,37.60306788,127.1582227,2,2,Y,898,1,2,2,녹색+적색,26+110,2,3,1,Y,01:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,900,1,1,1,적색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,901,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 723,37.60040315,127.1568784,3,1,Y,902,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,43번,송산로,1,,경기도 남양주시 별내면 광전리 576-63,37.67531238,127.1341564,2,2,Y,1606,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,43번,송산로,2,,경기도 남양주시 별내면 광전리 576-63,37.67531238,127.134122,3,2,Y,1607,2,2,2,적색+녹색,147+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,43번,송산로,2,,경기도 남양주시 별내면 광전리 576-63,37.67531238,127.134115,3,2,Y,1608,2,2,2,적색+녹색,98+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,일반국도,43번,송산로,2,,경기도 남양주시 별내면 광전리 590-5,37.676715,127.134345,3,2,Y,1610,2,2,2,적색+녹색,98+40,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로373번길,1,,경기도 남양주시 별내면 광전리 590-5,37.67674767,127.134398,3,2,Y,1611,2,2,2,적색+녹색,147+40,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로532번길,2,,경기도 남양주시 별내면 광전리 산117-7,37.68859417,127.132452,3,2,Y,1612,2,2,2,적색+녹색,100+32,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,청학로92번길,1,경기도 남양주시 별내면 청학로92번길 27,경기도 남양주시 별내면 청학리 358-3번지,37.71050132,127.1173465,3,2,Y,1614,1,3,3,녹색+황색+적색,76+4+16,2,3,1,Y,22:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,청학로92번길,2,경기도 남양주시 별내면 청학로92번길 27,경기도 남양주시 별내면 청학리 358-3번지,37.71050132,127.1173465,3,2,Y,1616,1,3,3,녹색+황색+적색,76+4+16,2,3,1,Y,22:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,청학로92번길,1,경기도 남양주시 별내면 청학로92번길 27,경기도 남양주시 별내면 청학리 358-3번지,37.71050132,127.1173465,2,2,Y,1617,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 466-8,37.59642506,127.163622,3,2,Y,460,1,4,4,녹색+녹색/녹색화살표+황색+적색,65+17+3+32,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 466-8,37.59642506,127.163622,3,2,Y,461,1,4,4,녹색+녹색/녹색화살표+황색+적색,65+17+3+32,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 466-8,37.59642506,127.163622,3,2,Y,462,1,4,4,녹색+녹색/녹색화살표+황색+적색,65+17+3+32,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 466-8,37.59642506,127.163622,2,2,Y,463,1,4,4,녹색+녹색/녹색화살표+황색+적색,65+17+3+32,2,3,1,Y,01:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,2,,경기도 남양주시 다산동 466-8,37.596464,127.163622,3,2,Y,465,2,2,2,적색+녹색,96+18,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 466-8,37.596464,127.163622,3,2,Y,466,2,2,2,적색+녹색,96+18,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 473-2,37.59500724,127.1676709,3,1,Y,469,1,4,4,녹색+녹색/녹색화살표+황색+적색,70+15+5+28,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,가운로,1,,경기도 남양주시 다산동 473-2,37.59500724,127.1676709,3,1,N,470,1,4,4,녹색+녹색/녹색화살표+황색+적색,70+15+5+28,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로145번길,1,,경기도 남양주시 다산동 5841-1,37.62495397,127.1498928,3,2,Y,472,2,2,2,적색+녹색,98+21,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,,경기도 남양주시 다산동 6014-1,37.62870792,127.1540682,3,1,Y,473,1,3,3,녹색+황색+적색,50+4+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,,경기도 남양주시 다산동 6014-1,37.62870792,127.1540682,3,1,Y,474,1,3,3,녹색+황색+적색,50+4+45,2,3,1,N,00:00,00:00,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,,경기도 남양주시 다산동 6014-1,37.62870792,127.1540682,3,2,N,476,1,3,3,녹색+황색+적색,50+4+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,,경기도 남양주시 다산동 6014-1,37.62870792,127.1540682,3,2,Y,477,1,3,3,녹색+황색+적색,50+4+45,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,경기도 남양주시 다산중앙로172번길 50,경기도 남양주시 다산동 6032번지,37.62784624,127.1587109,3,2,Y,479,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,경기도 남양주시 다산중앙로172번길 50,경기도 남양주시 다산동 6032번지,37.62784624,127.1587109,3,2,Y,480,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로,2,경기도 남양주시 다산중앙로172번길 50,경기도 남양주시 다산동 6032번지,37.62784624,127.1587109,3,2,N,482,1,1,1,황색,0,2,3,1,Y,00:00,23:59,N,Y,Y,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,다산중앙로124번길,1,,경기도 남양주시 다산동 6092,37.62274964,127.1594394,3,2,Y,483,2,2,2,적색+녹색,96+18,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1313,1,3,3,녹색+황색+적색,93+4+25,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1314,1,3,3,녹색+황색+적색,93+4+25,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1315,1,3,3,녹색+황색+적색,93+4+25,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1317,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1318,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1319,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1321,1,3,3,녹색+황색+적색,93+4+25,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1322,1,3,3,녹색+황색+적색,93+4+25,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1323,2,2,2,녹색+적색,25+85,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1325,1,4,3,녹색+황색+적색/녹색화살표,26+4+63,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1326,1,4,3,녹색+황색+적색/녹색화살표,26+4+63,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,3,2,Y,1327,1,4,3,녹색+황색+적색/녹색화살표,26+4+63,2,3,1,Y,00:00,05:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,1,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1329,2,2,2,녹색+적색,25+85,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,송산로307번길,2,,경기도 남양주시 별내동 869-3,37.66640672,127.1301379,2,2,Y,1330,2,2,2,녹색+적색,25+85,2,3,1,Y,00:00,05:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,청학로92번길,2,경기도 남양주시 별내면 청학로92번길 27,경기도 남양주시 별내면 청학리 358-3번지,37.71050132,127.1173465,2,2,Y,1619,2,2,2,녹색+적색,96+19,2,3,1,N,00:00,00:00,Y,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,사릉로,1,,경기도 남양주시 진건읍 사능리 155-3,37.649372,127.1903369,3,2,Y,1620,2,2,2,적색+녹색,98+19,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,샤릉로,2,,경기도 남양주시 진건읍 사능리 242-7,37.649981,127.1885673,3,2,Y,1621,2,2,2,적색+녹색,98+21,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,1,,경기도 남양주시 삼패동 147-4,37.59219385,127.199672,3,2,Y,1623,1,4,4,녹색+녹색/녹색화살표+황색+적색,100+30+4+87,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,2,,경기도 남양주시 삼패동 147-4,37.59219385,127.199672,3,2,Y,1624,1,4,4,녹색+녹색/녹색화살표+황색+적색,100+30+4+87,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,2,,경기도 남양주시 삼패동 147-4,37.59219385,127.199672,3,2,Y,1625,1,4,4,녹색+녹색/녹색화살표+황색+적색,100+30+4+87,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,1,,경기도 남양주시 삼패동 147-4,37.59219385,127.199672,2,2,Y,1626,1,4,4,녹색+녹색/녹색화살표+황색+적색,100+30+4+87,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,1,,경기도 남양주시 삼패동 147-4,37.59219385,127.1996829,3,2,Y,1628,2,2,2,적색+녹색,147+30,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,2,,경기도 남양주시 삼패동 147-4,37.59219385,127.1996829,3,2,Y,1629,2,2,2,적색+녹색,100+31,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,지방도,6번,경강로,1,,경기도 남양주시 삼패동 263-2,37.60138726,127.1936274,3,1,Y,1630,1,3,3,녹색+황색+적색,180+4+33,2,3,1,N,00:00,00:00,N,N,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,고산로,1,,경기도 남양주시 삼패동 54-1,37.59625271,127.211562,3,2,Y,1666,2,2,2,적색+녹색,98+27,2,3,1,N,00:00,00:00,Y,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
41360.0,남양주시,경기도,남양주시,시도,,순화궁로,2,,경기도 남양주시 별내동 1009,37.64519669,127.1223517,2,2,Y,985,2,2,2,녹색+적색,32+140,2,3,1,N,00:00,00:00,N,Y,N,,경기도 남양주시청,031-590-2114,2024-08-23
