발생년월일시,주야,요일,district,사고유형_대분류,가해자법규위반,X_coord,Y_coord
2020-08-30 22,야,일,은평구,차대사람,안전운전 의무 불이행,126.9193725,37.63032696
2020-08-31 07,주,월,동작구,차대사람,안전운전 의무 불이행,126.9782337,37.48183619
2020-08-31 09,주,월,서대문구,차대사람,신호위반,126.9515923,37.58049911
2020-09-03 20,야,목,노원구,차대사람,과속,127.0667672,37.63914079
2020-09-06 15,주,일,서대문구,차대사람,안전운전 의무 불이행,126.9483334,37.59929854
2020-09-07 20,야,월,성북구,차대사람,안전운전 의무 불이행,127.0532128,37.60593531
2020-09-08 15,주,화,동작구,차대사람,안전운전 의무 불이행,126.9345105,37.50161087
2020-09-09 17,주,수,강동구,차대사람,보행자 보호의무 위반,127.1471595,37.5279973
2020-09-18 03,야,금,서대문구,차대사람,안전운전 의무 불이행,126.925723,37.56643771
2020-09-18 10,주,금,금천구,차대사람,안전운전 의무 불이행,126.8873129,37.47372463
2020-09-18 19,야,금,송파구,차대사람,안전운전 의무 불이행,127.1221559,37.53531198
2020-09-24 04,야,목,성동구,차대사람,안전운전 의무 불이행,127.0572662,37.53825209
2020-09-24 04,야,목,은평구,차대사람,안전운전 의무 불이행,126.9311961,37.60893634
2020-09-24 18,야,목,노원구,차대사람,신호위반,127.0712941,37.66105891
2020-09-27 04,야,일,서대문구,차대사람,안전운전 의무 불이행,126.9246653,37.57469428
2020-09-30 05,야,수,용산구,차대사람,안전운전 의무 불이행,126.9871135,37.54138797
2020-10-07 08,주,수,관악구,차대사람,기타,126.9446983,37.48190687
2020-10-08 17,주,목,양천구,차대사람,안전운전 의무 불이행,126.8420221,37.51823682
2020-10-10 00,야,토,마포구,차대사람,안전운전 의무 불이행,126.8918981,37.56904627
2020-10-10 04,야,토,송파구,차대사람,안전운전 의무 불이행,127.1161677,37.49874978
2020-10-19 10,주,월,용산구,차대사람,안전운전 의무 불이행,126.9858711,37.54412267
2020-10-19 15,주,월,강동구,차대사람,안전운전 의무 불이행,127.1301876,37.55733136
2020-10-25 23,야,일,강남구,차대사람,보행자 보호의무 위반,127.0994679,37.49266333
2020-11-02 04,야,월,중랑구,차대사람,안전운전 의무 불이행,127.0935468,37.59028864
2020-11-05 01,야,목,양천구,차대사람,안전운전 의무 불이행,126.853573,37.52853091
2020-11-06 05,야,금,광진구,차대사람,안전운전 의무 불이행,127.0784907,37.56079778
2020-11-06 23,야,금,강남구,차대사람,안전운전 의무 불이행,127.0421839,37.48371023
2020-11-09 01,야,월,동작구,차대사람,안전운전 의무 불이행,126.9358195,37.5125785
2020-11-09 01,야,월,노원구,차대사람,과속,127.0553781,37.67815778
2020-11-16 13,주,월,강남구,차대사람,안전운전 의무 불이행,127.0560177,37.47463672
2020-11-20 08,주,금,성북구,차대사람,안전운전 의무 불이행,127.0098256,37.60835894
2020-11-22 14,주,일,동대문구,차대사람,안전운전 의무 불이행,127.0334275,37.5828294
2020-11-25 08,주,수,구로구,차대사람,안전운전 의무 불이행,126.8598848,37.49687202
2020-12-03 14,주,목,용산구,차대사람,안전운전 의무 불이행,126.960579,37.53701446
2020-12-09 13,주,수,도봉구,차대사람,안전운전 의무 불이행,127.0409135,37.63726558
2020-12-10 13,주,목,도봉구,차대사람,안전운전 의무 불이행,127.0426171,37.67125976
2020-12-12 10,주,토,동대문구,차대사람,신호위반,127.0383918,37.57986275
2020-12-12 10,주,토,관악구,차대사람,안전운전 의무 불이행,126.912353,37.48166389
2020-12-21 09,주,월,구로구,차대사람,안전운전 의무 불이행,126.8835914,37.49956065
2020-12-22 17,주,화,은평구,차대사람,안전운전 의무 불이행,126.9052515,37.58123916
2012-01-01 01:00,야간,일,은평구,차대사람,,126.93187672,37.61284962
2012-01-11 21:00,야간,수,중랑구,차대사람,,127.0932003,37.59818414
2012-01-12 04:00,야간,목,관악구,차대사람,,126.94352222,37.48218256
2012-01-11 20:00,야간,수,송파구,차대사람,,127.12215257,37.48658446
2012-01-01 02:00,야간,일,서초구,차대사람,,127.0348466,37.48369509
2012-05-08 22:00,야간,화,성동구,차대사람,,127.05313264,37.53936142
2012-05-04 01:00,야간,금,서대문구,차대사람,,126.94679133,37.58633094
2012-06-04 18:00,야간,월,금천구,차대사람,,126.90114473,37.45480842
2012-06-14 05:00,야간,목,구로구,차대사람,,126.85634455,37.49745038
2012-05-22 17:00,주간,화,영등포구,차대사람,,126.89561996,37.5216879
2012-06-01 20:00,야간,금,금천구,차대사람,,126.91417281,37.45007848
2012-06-08 17:00,주간,금,강남구,차대사람,,127.03308793,37.48639224
2012-05-02 06:00,주간,수,중랑구,차대사람,,127.07520281,37.59365006
2012-04-28 20:00,야간,토,양천구,차대사람,,126.86365318,37.54003367
2012-05-20 01:00,야간,일,성동구,차대사람,,127.05441658,37.54995716
2012-05-02 09:00,주간,수,광진구,차대사람,,127.08663806,37.53728415
2012-05-05 23:00,야간,토,금천구,차대사람,,126.91258639,37.46210377
2012-04-18 13:00,주간,수,종로구,차대사람,,126.98591819,37.5773051
2012-03-13 23:00,야간,화,관악구,차대사람,,126.96883944,37.47523243
2012-03-09 11:00,주간,금,중랑구,차대사람,,127.09269214,37.58957453
2012-04-04 02:00,야간,수,송파구,차대사람,,127.1115797,37.49031787
2012-02-29 22:00,야간,수,동작구,차대사람,,126.96940062,37.48543835
2012-03-23 19:00,야간,금,영등포구,차대사람,,126.90451852,37.49843314
2012-03-29 07:00,주간,목,강서구,차대사람,,126.81533222,37.56835394
2012-03-06 02:00,야간,화,성동구,차대사람,,127.03868584,37.5582703
2012-03-19 22:00,야간,월,서초구,차대사람,,127.01567858,37.50409695
2012-03-24 21:00,야간,토,마포구,차대사람,,126.90310275,37.55686951
2012-03-20 02:00,야간,화,강남구,차대사람,,127.04039514,37.50668346
2012-04-22 04:00,야간,일,강남구,차대사람,,127.05590603,37.522156
2012-03-12 23:00,야간,월,중랑구,차대사람,,127.1003954,37.59999339
2012-04-14 20:00,야간,토,용산구,차대사람,,126.97206166,37.55569275
2012-04-13 07:00,주간,금,금천구,차대사람,,126.9054946,37.4566331
2012-03-15 17:00,주간,목,동대문구,차대사람,,127.0357998,37.57816077
2012-04-04 20:00,야간,수,영등포구,차대사람,,126.90829473,37.49729838
2012-04-09 07:00,주간,월,강서구,차대사람,,126.84395767,37.53226445
2012-03-09 19:00,야간,금,양천구,차대사람,,126.83840834,37.52111988
2012-03-05 22:00,야간,월,종로구,차대사람,,126.96405074,37.57239466
2012-03-10 04:00,야간,토,서초구,차대사람,,127.02001521,37.51064048
2012-03-15 01:00,야간,목,영등포구,차대사람,,126.91776616,37.52610761
2012-03-23 19:00,야간,금,금천구,차대사람,,126.88231614,37.48268965
2012-03-16 19:00,야간,금,은평구,차대사람,,126.91560478,37.60290051
2012-04-07 05:00,야간,토,종로구,차대사람,,126.97681891,37.56996423
2012-04-09 22:00,야간,월,금천구,차대사람,,126.89926012,37.47132077
2012-04-21 09:00,주간,토,동대문구,차대사람,,127.06648701,37.56128702
2012-03-06 01:00,야간,화,강남구,차대사람,,127.04150143,37.50524558
2012-06-01 21:00,야간,금,중구,차대사람,,126.99290432,37.55580213
2012-06-04 16:00,주간,월,영등포구,차대사람,,126.8779694,37.51719767
2012-05-22 01:00,야간,화,서초구,차대사람,,127.02429225,37.50529471
2012-05-04 18:00,야간,금,강서구,차대사람,,126.84988526,37.54826907
2012-05-17 00:00,야간,목,중랑구,차대사람,,127.07241135,37.61231584
2012-05-19 03:00,야간,토,강동구,차대사람,,127.12626328,37.53783984
2012-03-30 10:00,주간,금,강북구,차대사람,,127.01142834,37.66295059
2012-03-24 17:00,주간,토,중랑구,차대사람,,127.07782962,37.6119027
2012-04-05 00:00,야간,목,양천구,차대사람,,126.86387417,37.54999472
2012-04-18 18:00,야간,수,광진구,차대사람,,127.07167004,37.54792086
2012-04-18 14:00,주간,수,영등포구,차대사람,,126.90865401,37.4876016
2012-04-18 13:00,주간,수,중구,차대사람,,126.96441377,37.55332381
2012-03-07 00:00,야간,수,은평구,차대사람,,126.93516463,37.60208539
2012-04-21 21:00,야간,토,서초구,차대사람,,126.98275814,37.49378107
2012-03-07 22:00,야간,화,서초구,차대사람,,127.03755973,37.46191078
2012-04-14 19:00,야간,토,강서구,차대사람,,126.8470007,37.53114562
2012-03-09 19:00,야간,금,구로구,차대사람,,126.85623247,37.48810274
2012-02-19 18:00,야간,일,도봉구,차대사람,,127.04637017,37.67447399
2012-01-28 13:00,주간,토,광진구,차대사람,,127.09463121,37.53484214
2012-02-10 05:00,야간,금,영등포구,차대사람,,126.90352989,37.52031299
2012-01-20 23:00,야간,금,영등포구,차대사람,,126.92024942,37.51378934
2012-01-26 10:00,주간,목,강서구,차대사람,,126.82674655,37.55953237
2013-01-28 07:00,주간,월,종로구,차대사람,,126.98774341,37.57041774
2013-01-13 06:00,주간,일,종로구,차대사람,,127.01878301,37.57386531
2013-01-16 06:00,주간,수,서대문구,차대사람,,126.96243921,37.57020067
2013-01-19 19:00,야간,토,성북구,차대사람,,127.02204402,37.60086212
2013-01-30 07:00,주간,수,성북구,차대사람,,127.02192703,37.6063986
2012-02-11 01:00,야간,금,종로구,차대사람,,127.00387579,37.57107252
2012-02-11 17:00,주간,토,동대문구,차대사람,,127.02572215,37.57430801
2012-02-25 09:00,주간,토,강서구,차대사람,,126.80552426,37.56488057
2012-02-13 19:00,야간,월,성북구,차대사람,,127.0363622,37.59156599
2012-02-13 14:00,주간,월,구로구,차대사람,,126.88711205,37.48266956
2012-02-28 23:00,야간,화,용산구,차대사람,,126.97236719,37.55250334
2012-02-04 06:00,주간,토,동작구,차대사람,,126.93951585,37.51580222
2012-02-12 05:00,야간,일,강북구,차대사람,,127.03680975,37.61256004
2012-01-21 02:00,야간,토,용산구,차대사람,,126.97369623,37.53415778
2012-01-18 11:00,주간,수,관악구,차대사람,,126.94253422,37.47967213
2012-01-15 00:00,야간,일,마포구,차대사람,,126.9196902,37.55384256
2012-02-06 13:00,주간,월,관악구,차대사람,,126.93088726,37.46739417
2012-02-01 19:00,야간,수,동대문구,차대사람,,127.05784743,37.57284633
2012-02-06 07:00,주간,월,중랑구,차대사람,,127.07954187,37.58146136
2012-02-16 14:00,주간,목,마포구,차대사람,,126.91140001,37.56428417
2012-02-22 17:00,주간,수,노원구,차대사람,,127.057248,37.66443842
2013-01-07 07:00,주간,월,영등포구,차대사람,,126.90489428,37.53232586
2013-01-08 08:00,주간,화,마포구,차대사람,,126.92360202,37.55748513
2013-01-17 19:00,야간,목,동대문구,차대사람,,127.04307448,37.58678799
2012-02-03 22:00,야간,금,관악구,차대사람,,126.92985536,37.48860717
2013-01-22 00:00,야간,화,노원구,차대사람,,127.09475846,37.62627537
2013-01-21 22:00,야간,월,강동구,차대사람,,127.14017633,37.51861022
2013-01-30 05:00,야간,수,종로구,차대사람,,126.98939697,37.57037984
2012-01-14 18:00,야간,토,중구,차대사람,,126.99862395,37.56224416
2012-01-16 17:00,주간,월,마포구,차대사람,,126.94737123,37.54004052
2012-02-04 12:00,주간,토,동대문구,차대사람,,127.05820995,37.59007243
2013-02-02 06:00,주간,토,마포구,차대사람,,126.90412594,37.57482044
2013-01-31 22:00,야간,목,송파구,차대사람,,127.12683114,37.47153752
2013-01-22 23:00,야간,화,강남구,차대사람,,127.04829697,37.51159028
2012-12-21 12:00,주간,금,금천구,차대사람,,126.90341843,37.44043418
2012-01-27 16:00,주간,금,은평구,차대사람,,126.93158053,37.60859388
2012-01-04 05:00,야간,수,강남구,차대사람,,127.05242269,37.48956775
2012-02-04 13:00,주간,토,양천구,차대사람,,126.83530782,37.52492419
2012-02-17 16:00,주간,금,영등포구,차대사람,,126.9029449,37.53549778
2013-01-09 07:00,주간,수,마포구,차대사람,,126.9081389,37.55799451
2013-05-15 16:00,주간,수,강동구,차대사람,,127.14070667,37.5401651
2013-05-21 23:00,야간,화,구로구,차대사람,,126.88706676,37.48129025
2013-01-10 21:00,야간,목,송파구,차대사람,,127.13388141,37.49839319
2012-02-20 17:00,주간,월,은평구,차대사람,,126.88457751,37.58883514
2012-03-02 19:00,야간,금,양천구,차대사람,,126.87256315,37.52903083
2012-12-14 20:00,야간,금,양천구,차대사람,,126.85377981,37.51806829
2013-05-20 17:00,주간,월,송파구,차대사람,,127.10997452,37.50532927
2012-04-16 14:00,주간,월,영등포구,차대사람,,126.91998271,37.49853712
2012-12-26 11:00,주간,수,영등포구,차대사람,,126.90405107,37.52877029
2012-12-16 07:00,주간,일,금천구,차대사람,,126.9032546,37.47244067
2012-12-12 10:00,주간,수,양천구,차대사람,,126.83157261,37.53640428
2013-02-07 22:00,야간,목,종로구,차대사람,,127.01249866,37.57200979
2013-02-09 01:00,야간,토,광진구,차대사람,,127.07339568,37.55897768
2012-12-19 17:00,주간,수,서초구,차대사람,,126.98267143,37.49487133
2012-07-24 20:00,야간,화,광진구,차대사람,,127.08727757,37.54036902
2013-05-13 23:00,야간,월,노원구,차대사람,,127.06264012,37.64788296
2012-12-22 07:00,주간,토,도봉구,차대사람,,127.04037572,37.66274246
2013-02-07 00:00,야간,목,성동구,차대사람,,127.02474356,37.55543884
2013-05-06 10:00,주간,월,강남구,차대사람,,127.06490298,37.47923969
2013-05-08 00:00,야간,수,서초구,차대사람,,126.98212075,37.48615278
2012-02-06 20:00,야간,월,노원구,차대사람,,127.075917,37.66535427
2012-02-14 06:00,주간,화,영등포구,차대사람,,126.9046882,37.51980507
2012-01-15 06:00,주간,일,강동구,차대사람,,127.17413691,37.54710338
2012-06-06 12:00,주간,수,용산구,차대사람,,126.96661376,37.53374744
2012-12-13 00:00,야간,목,마포구,차대사람,,126.8689258,37.57788233
2012-02-05 14:00,주간,일,은평구,차대사람,,126.88493899,37.5889542
2012-01-18 18:00,야간,수,중구,차대사람,,126.9649959,37.55899593
2013-05-01 19:00,야간,수,은평구,차대사람,,126.93854159,37.59743257
2013-05-11 20:00,야간,토,관악구,차대사람,,126.93271759,37.46761029
2013-05-15 09:00,주간,수,강남구,차대사람,,127.06034088,37.48379271
2012-11-17 23:00,야간,토,은평구,차대사람,,126.91701495,37.62398075
2012-11-05 02:00,야간,월,동작구,차대사람,,126.97451295,37.50485841
2012-10-28 16:00,주간,일,도봉구,차대사람,,127.04298713,37.66584418
2012-06-19 20:00,야간,화,강동구,차대사람,,127.12615126,37.54667277
2013-04-25 23:00,야간,목,영등포구,차대사람,,126.89731747,37.5005779
2012-10-31 12:00,주간,수,송파구,차대사람,,127.10946488,37.49456533
2013-02-17 18:00,야간,일,은평구,차대사람,,126.89543716,37.58216726
2012-05-22 13:00,주간,화,서대문구,차대사람,,126.9368269,37.55588147
2012-11-14 02:00,야간,수,금천구,차대사람,,126.89855604,37.47450799
2012-11-14 18:00,야간,수,강남구,차대사람,,127.03263995,37.48749013
2012-11-18 20:00,야간,일,구로구,차대사람,,126.831566,37.49147202
2013-12-06 06:00,주간,금,영등포구,차대사람,,126.90518562,37.52271894
2012-12-14 00:00,야간,금,금천구,차대사람,,126.899473,37.45743191
2013-11-22 22:00,야간,금,관악구,차대사람,,126.92935356,37.48617109
2013-11-04 12:00,주간,월,강서구,차대사람,,126.81647647,37.56457494
2013-12-05 07:00,주간,목,관악구,차대사람,,126.95217432,37.48225905
2013-05-08 19:00,야간,수,마포구,차대사람,,126.95507313,37.55027958
2013-05-08 07:00,주간,수,금천구,차대사람,,126.89789302,37.47877254
2012-12-07 10:00,주간,금,강서구,차대사람,,126.83612363,37.53375296
2012-12-11 00:00,야간,화,은평구,차대사람,,126.89660898,37.58151528
2012-12-14 16:00,주간,금,동대문구,차대사람,,127.03061818,37.57550834
2012-11-28 09:00,주간,수,강서구,차대사람,,126.85145186,37.55299171
2012-11-28 20:00,야간,수,노원구,차대사람,,127.05508985,37.6289807
2012-09-23 08:00,주간,일,동대문구,차대사람,,127.04616836,37.58090512
2012-01-06 01:00,야간,금,종로구,차대사람,,127.01723415,37.57346239
2013-02-13 21:00,야간,수,강서구,차대사람,,126.81212634,37.56110656
2013-02-21 23:00,야간,목,마포구,차대사람,,126.93159773,37.54823101
2012-08-21 23:00,야간,화,영등포구,차대사람,,126.92014209,37.49987191
2012-09-14 19:00,야간,금,서초구,차대사람,,127.07999561,37.4602034
2012-08-17 05:00,야간,금,노원구,차대사람,,127.06827473,37.63600605
2013-05-07 09:00,주간,화,마포구,차대사람,,126.89606572,37.57586109
2012-08-06 14:00,주간,월,도봉구,차대사람,,127.04771022,37.65172945
2012-12-23 02:00,야간,일,구로구,차대사람,,126.88996547,37.47950254
2012-12-29 11:00,주간,토,관악구,차대사람,,126.92603617,37.48363122
2012-12-10 15:00,주간,월,중랑구,차대사람,,127.08744644,37.57955136
2012-12-16 00:00,야간,일,영등포구,차대사람,,126.90535675,37.52539681
2013-11-05 04:00,야간,화,중랑구,차대사람,,127.09520292,37.5986417
2013-11-24 12:00,주간,일,강서구,차대사람,,126.84110253,37.56860875
2013-11-22 08:00,주간,금,서초구,차대사람,,127.04296461,37.46565445
2013-11-22 12:00,주간,금,강남구,차대사람,,127.02185215,37.51002599
2012-12-13 23:00,야간,목,강남구,차대사람,,127.01993271,37.51468724
2012-08-29 23:00,야간,수,노원구,차대사람,,127.07468886,37.62025589
2012-11-28 04:00,야간,수,종로구,차대사람,,126.98024858,37.57017767
2012-10-29 04:00,야간,월,성북구,차대사람,,127.00878098,37.58802932
2012-10-15 15:00,주간,월,은평구,차대사람,,126.92766072,37.61299149
2012-12-14 10:00,주간,금,양천구,차대사람,,126.86390036,37.54025132
2012-09-07 17:00,주간,금,강남구,차대사람,,127.03546597,37.52613347
2012-02-09 05:00,야간,목,성북구,차대사람,,127.02203735,37.58029612
2013-04-19 12:00,주간,금,서대문구,차대사람,,126.96065798,37.5717663
2013-04-25 08:00,주간,목,노원구,차대사람,,127.0455702,37.62898048
2013-05-14 09:00,주간,화,금천구,차대사람,,126.89899832,37.45881759
2012-10-30 10:00,주간,화,성북구,차대사람,,127.00364249,37.60962202
2012-10-17 04:00,야간,수,광진구,차대사람,,127.07219669,37.55679207
2012-11-26 08:00,주간,월,성북구,차대사람,,127.02404176,37.60345074
2012-07-08 09:00,주간,일,강동구,차대사람,,127.14294204,37.53427701
2012-10-15 15:00,주간,월,동작구,차대사람,,126.95564527,37.51362427
2012-10-16 08:00,주간,화,서초구,차대사람,,126.99353708,37.487347
2012-06-23 01:00,야간,토,구로구,차대사람,,126.87237559,37.49872643
2012-08-30 00:00,야간,목,송파구,차대사람,,127.10836108,37.49580556
2012-09-19 07:00,주간,수,강남구,차대사람,,127.05966964,37.50757711
2012-08-24 22:00,야간,금,강남구,차대사람,,127.07390801,37.48883597
2013-12-22 22:00,야간,일,강북구,차대사람,,127.03218928,37.61001535
2013-12-22 06:00,주간,일,강북구,차대사람,,127.03935568,37.62872293
2013-12-26 09:00,주간,목,강서구,차대사람,,126.84435505,37.557973
2013-12-17 06:00,주간,화,구로구,차대사람,,126.88527103,37.48649075
2013-11-13 00:00,야간,수,광진구,차대사람,,127.10944685,37.54578945
2013-11-23 02:00,야간,토,동작구,차대사람,,126.93858446,37.51339839
2014-02-25 23:00,야간,화,마포구,차대사람,,126.92935115,37.55038341
2014-03-20 00:00,야간,목,강북구,차대사람,,127.0416618,37.63058777
2014-03-20 22:00,야간,목,강남구,차대사람,,127.03695551,37.51035657
2014-03-15 13:00,주간,토,강남구,차대사람,,127.04362711,37.51104954
2013-10-27 02:00,야간,일,강남구,차대사람,,127.01740643,37.51865192
2013-12-06 21:00,야간,금,중구,차대사람,,127.0004096,37.56444201
2014-03-21 08:00,주간,금,영등포구,차대사람,,126.90518705,37.49972545
2014-03-08 06:00,주간,토,강서구,차대사람,,126.81150173,37.56131023
2012-07-26 16:00,주간,목,종로구,차대사람,,126.96412781,37.5932431
2012-06-24 23:00,야간,일,강남구,차대사람,,127.06596672,37.48891522
2012-09-30 11:00,주간,일,관악구,차대사람,,126.91975325,37.46531197
2012-10-09 03:00,야간,화,강서구,차대사람,,126.85053079,37.54954352
2012-10-12 16:00,주간,금,동작구,차대사람,,126.98197811,37.48059978
2012-10-13 05:00,야간,토,동대문구,차대사람,,127.03996179,37.57356216
2012-11-27 20:00,야간,화,송파구,차대사람,,127.14311346,37.49353606
2012-11-06 22:00,야간,화,강북구,차대사람,,127.02893653,37.64106528
2012-08-27 03:00,야간,월,강동구,차대사람,,127.12474618,37.54242293
2012-09-04 14:00,주간,화,마포구,차대사람,,126.95465846,37.55747042
2012-09-26 16:00,주간,수,도봉구,차대사람,,127.04913432,37.65243795
2012-09-05 21:00,야간,수,동대문구,차대사람,,127.06124765,37.58972323
2012-09-06 17:00,주간,목,도봉구,차대사람,,127.04694871,37.67444016
2013-10-01 07:00,주간,화,영등포구,차대사람,,126.93529506,37.52481366
2013-09-17 10:00,주간,화,성북구,차대사람,,127.03278598,37.60192636
2013-09-17 06:00,주간,화,서대문구,차대사람,,126.9414082,37.59129091
2012-07-20 22:00,야간,금,강남구,차대사람,,127.02674847,37.49975221
2012-09-02 08:00,주간,일,관악구,차대사람,,126.93572036,37.48485865
2012-09-08 04:00,야간,토,영등포구,차대사람,,126.91709568,37.51627957
2012-09-13 05:00,야간,목,도봉구,차대사람,,127.04645572,37.66414504
2012-09-24 12:00,주간,월,마포구,차대사람,,126.90652209,37.57112799
2013-11-02 04:00,야간,토,중랑구,차대사람,,127.07985216,37.58670831
2012-07-23 23:00,야간,월,금천구,차대사람,,126.88231629,37.48267162
2013-03-06 04:00,야간,수,마포구,차대사람,,126.88107136,37.57727064
2013-12-23 13:00,주간,월,중구,차대사람,,126.97861318,37.56111192
2013-12-11 00:00,야간,수,마포구,차대사람,,126.95168357,37.55708709
2014-02-25 20:00,야간,화,서대문구,차대사람,,126.96099958,37.57150647
2014-03-07 19:00,야간,금,관악구,차대사람,,126.95852695,37.47810603
2013-11-03 20:00,야간,일,동작구,차대사람,,126.96733998,37.50674617
2013-11-15 16:00,주간,금,은평구,차대사람,,126.93893067,37.61048581
2013-11-12 03:00,야간,화,강남구,차대사람,,127.09234425,37.46419463
2013-12-06 20:00,야간,금,중랑구,차대사람,,127.0932938,37.61638261
2012-06-25 11:00,주간,월,서초구,차대사람,,127.0464184,37.4629907
2012-07-15 06:00,주간,일,은평구,차대사람,,126.90161926,37.57814272
2013-12-31 05:00,야간,화,강남구,차대사람,,127.10023322,37.48830604
2013-08-03 20:00,야간,토,종로구,차대사람,,126.98940885,37.57029877
2013-07-18 16:00,주간,목,강서구,차대사람,,126.8448732,37.54146326
2013-10-03 05:00,야간,목,강남구,차대사람,,127.04330584,37.48168561
2012-09-02 11:00,주간,일,서대문구,차대사람,,126.95682706,37.5753451
2012-07-24 19:00,야간,화,성북구,차대사람,,127.02340569,37.58061712
2012-09-03 05:00,야간,월,서초구,차대사람,,127.02560244,37.48776854
2012-07-29 01:00,야간,일,마포구,차대사람,,126.96055179,37.55822759
2012-08-31 08:00,주간,금,마포구,차대사람,,126.95637883,37.55755047
2012-09-08 02:00,야간,토,용산구,차대사람,,126.97029419,37.54627475
2012-09-22 02:00,야간,토,광진구,차대사람,,127.07768127,37.55394552
2014-03-03 21:00,야간,월,영등포구,차대사람,,126.91154325,37.49563809
2013-11-10 14:00,주간,일,영등포구,차대사람,,126.89917688,37.48877963
2014-02-18 15:00,주간,화,영등포구,차대사람,,126.9303288,37.52009377
2014-02-27 14:00,주간,목,노원구,차대사람,,127.08078627,37.67050027
2012-06-30 00:00,야간,토,중구,차대사람,,126.97723479,37.56392705
2012-07-01 22:00,야간,일,강서구,차대사람,,126.83723482,37.55526527
2012-07-17 09:00,주간,화,금천구,차대사람,,126.90181098,37.46626808
2012-07-20 00:00,야간,금,강서구,차대사람,,126.84471757,37.53337732
2013-03-14 06:00,주간,목,금천구,차대사람,,126.89942021,37.45696293
2013-12-16 01:00,야간,월,강북구,차대사람,,127.0280725,37.62158119
2013-12-08 00:00,야간,일,동작구,차대사람,,126.9509057,37.49950514
2012-09-29 17:00,주간,토,중구,차대사람,,127.01096576,37.55531949
2012-09-22 13:00,주간,토,도봉구,차대사람,,127.02270962,37.65056738
2013-11-01 20:00,야간,금,성북구,차대사람,,127.00911215,37.59624194
2013-11-25 20:00,야간,월,동작구,차대사람,,126.92719526,37.49477761
2013-12-30 21:00,야간,월,강북구,차대사람,,127.01096317,37.64225402
2013-03-29 04:00,야간,금,강남구,차대사람,,127.10026682,37.48836925
2013-03-05 10:00,주간,화,마포구,차대사람,,126.92298431,37.5450886
2013-12-07 03:00,야간,토,서대문구,차대사람,,126.94175282,37.59095003
2012-09-28 04:00,야간,금,강동구,차대사람,,127.1693909,37.54515227
2012-10-08 09:00,주간,월,종로구,차대사람,,126.99899943,37.59239578
2012-06-21 04:00,야간,목,구로구,차대사람,,126.84717941,37.49764346
2012-11-10 18:00,야간,토,영등포구,차대사람,,126.90525389,37.52409835
2013-09-23 08:00,주간,월,종로구,차대사람,,127.01904643,37.57340669
2012-11-24 02:00,야간,토,구로구,차대사람,,126.87131971,37.49647645
2012-11-24 21:00,야간,토,성북구,차대사람,,127.0517953,37.61521377
2012-08-09 11:00,주간,목,강북구,차대사람,,127.03844494,37.63030483
2012-08-21 03:00,야간,화,영등포구,차대사람,,126.89141512,37.5336182
2012-08-28 21:00,야간,화,동작구,차대사람,,126.94965163,37.50081528
2012-06-28 15:00,주간,목,노원구,차대사람,,127.08011436,37.66900167
2012-08-22 03:00,야간,수,노원구,차대사람,,127.06465059,37.63359517
2012-09-06 05:00,야간,목,구로구,차대사람,,126.88126019,37.49003918
2012-09-20 15:00,주간,목,은평구,차대사람,,126.9204458,37.61995967
2013-09-16 09:00,주간,월,영등포구,차대사람,,126.91277974,37.50531577
2012-06-17 22:00,야간,일,성동구,차대사람,,127.03132347,37.56416317
2012-09-06 11:00,주간,목,관악구,차대사람,,126.95896985,37.47785568
2012-09-25 20:00,야간,화,은평구,차대사람,,126.92903659,37.64938506
2013-11-07 23:00,야간,목,은평구,차대사람,,126.89640447,37.58159535
2013-11-08 13:00,주간,금,서대문구,차대사람,,126.95788224,37.57429087
2013-11-30 02:00,야간,토,동작구,차대사람,,126.94797696,37.50300407
2013-11-03 09:00,주간,일,서초구,차대사람,,126.9921162,37.49004498
2013-11-06 21:00,야간,수,서초구,차대사람,,126.99361963,37.48014549
2013-12-10 06:00,주간,화,서초구,차대사람,,126.98681094,37.49136598
2013-12-23 01:00,야간,월,도봉구,차대사람,,127.0364841,37.65587709
2013-11-14 01:00,야간,목,중구,차대사람,,126.97251632,37.55527836
2013-11-21 15:00,주간,목,노원구,차대사람,,127.06342191,37.64078061
2013-12-06 07:00,주간,금,종로구,차대사람,,127.00202913,37.57969964
2013-12-27 23:00,야간,금,영등포구,차대사람,,126.91041769,37.51073917
2012-10-24 08:00,주간,수,관악구,차대사람,,126.91265491,37.486585
2012-07-18 11:00,주간,수,강동구,차대사람,,127.15466753,37.54913017
2013-10-06 18:00,야간,일,영등포구,차대사람,,126.8980287,37.49090098
2013-09-18 07:00,주간,수,도봉구,차대사람,,127.04133545,37.65233578
2013-03-12 13:00,주간,화,서대문구,차대사람,,126.91859087,37.57438781
2013-03-03 11:00,주간,일,관악구,차대사람,,126.94482046,37.49168898
2013-03-20 17:00,주간,수,구로구,차대사람,,126.85823449,37.49340458
2013-03-26 01:00,야간,화,송파구,차대사람,,127.12319199,37.48457774
2013-08-05 20:00,야간,월,송파구,차대사람,,127.11355555,37.49104544
2013-08-28 19:00,야간,수,금천구,차대사람,,126.90435322,37.47636802
2013-09-18 18:00,야간,수,관악구,차대사람,,126.91789933,37.47398294
2012-09-18 00:00,야간,화,서초구,차대사람,,126.9885322,37.4582385
2013-08-23 03:00,야간,금,강서구,차대사람,,126.81586004,37.57341441
